NCES,Low,High , Name, District, County, Address, City, State, ZIP, Phone,Locale,Charter,Students,Teachers,Ratio,Free ,Reduced , Certified,Type,Status
390501703863,PK,4,Badger Elementary School,Joseph Badger Local,Trumbull County,7119 State Route 7,Kinsman,OH,44428,(330)876-2860,Rural: Distant,No,245,12.50,19.60,107,23,–,Regular,Open
390501703862,9,12,Badger High School,Joseph Badger Local,Trumbull County,7119 State Route 7,Kinsman,OH,44428,(330)876-2820,Rural: Distant,No,197,11.30,17.43,64,11,–,Regular,Open
390501703865,5,8,Badger Middle School,Joseph Badger Local,Trumbull County,7119 State Route 7,Kinsman,OH,44428,(330)876-2840,Rural: Distant,No,204,7.20,28.33,67,19,–,Regular,Open
390501503850,3,5,Baker Elementary School,Mathews Local,Trumbull County,4095 Sheridan Dr,Vienna,OH,44473,(330)637-3500,Rural: Fringe,No,128,†,†,59,11,–,Regular,Open
390439600924,5,8,Baker Middle School,Fairborn City,Greene County,200 Lincoln Dr,Fairborn,OH,45324,(937)878-4681,Suburb: Large,No,939,63.00,14.90,–,–,308,Regular,Open
390470002740,6,8,Baldwin Road Junior High School,Reynoldsburg City,Franklin County,2300 Baldwin Pl,Reynoldsburg,OH,43068,(614)367-1600,Suburb: Large,No,618,32.50,19.02,282,78,–,Regular,Open
391001602597,6,8,Ballard Brady Middle School,Orange City,Cuyahoga County,32000 Chagrin Blvd,Pepper Pike,OH,44124,(216)831-8600,Suburb: Large,No,433,28.00,15.46,27,4,–,Regular,Open
390502703894,KG,6,Baltic Elementary School,Garaway Local,Tuscarawas County,PO Box 266,Baltic,OH,43804,(330)897-7261,Rural: Distant,No,140,12.00,11.67,48,30,–,Regular,Open
390443005352,4,5,Barack Obama School,Maple Heights City,Cuyahoga County,5800 Glenwood Ave,Maple Heights,OH,44137,(216)438-6020,Suburb: Large,No,442,20.00,22.10,–,–,328,Regular,Open
390434800019,PK,5,Barber Community Learning Center,Akron City,Summit County,665 Garry Rd,Akron,OH,44305,(330)761-7911,City: Midsize,No,312,27.00,11.56,–,–,224,Regular,Open
390435300104,9,12,Barberton High School,Barberton City,Summit County,555 Barber Rd,Barberton,OH,44203,(330)753-1084,Suburb: Large,No,"1,220",†,†,621,106,–,Regular,Open
390435304146,3,5,Barberton Intermediate School,Barberton City,Summit County,292 Robinson Ave,Barberton,OH,44203,(330)745-5492,Suburb: Large,No,697,36.00,19.36,465,53,–,Regular,Open
390435300109,5,8,Barberton Middle School,Barberton City,Summit County,477 4th St NW,Barberton,OH,44203,(330)745-9950,Suburb: Large,No,797,†,†,493,84,–,Regular,Open
390435305935,PK,PK,Barberton Preschool,Barberton City,Summit County,633 Brady Ave,Barberton,OH,44203,(330)780-3208,Suburb: Large,No,159,13.00,12.23,93,21,–,Regular,Open
390435300108,KG,2,Barberton Primary School,Barberton City,Summit County,1151 Shannon Ave,Barberton,OH,44203,(330)825-2183,Suburb: Large,No,762,53.00,14.38,–,–,3,Regular,Open
390435306191,2,8,Barberton Virtual Academy,Barberton City,Summit County,633 Brady Ave,Barberton,OH,44203,(330)753-1025,Suburb: Large,No,10,0.00,†,–,–,3,Regular,Open
390437805821,9,12,Bard Early College Cleveland,Cleveland Municipal,Cuyahoga County,13501 Terminal Ave,Cleveland,OH,44135,(216)838-9700,City: Large,No,364,27.00,13.48,–,–,206,Regular,Open
390452002120,PK,4,Barnesville Elementary School,Barnesville Exempted Village,Belmont County,210 W Church St,Barnesville,OH,43713,(740)425-3639,Town: Distant,No,544,26.53,20.51,158,57,–,Regular,Open
390452002121,9,12,Barnesville High School,Barnesville Exempted Village,Belmont County,910 Shamrock Dr,Barnesville,OH,43713,(740)425-3617,Town: Distant,No,400,20.58,19.44,94,29,–,Regular,Open
390452010822,5,8,Barnesville Middle School,Barnesville Exempted Village,Belmont County,970 Shamrock Dr,Barnesville,OH,43713,(740)425-3116,Town: Distant,No,436,21.05,20.71,118,47,–,Regular,Open
390449301859,KG,5,Barrington Road Elementary School,Upper Arlington City,Franklin County,1780 Barrington Rd,Upper Arlington,OH,43221,(614)487-5180,Suburb: Large,No,770,43.00,17.91,11,0,–,Regular,Open
390502403884,KG,2,Bascom Elementary School,LaBrae Local,Trumbull County,1015 N Leavitt Rd,Leavittsburg,OH,44430,(330)898-3041,Suburb: Large,No,234,12.00,19.50,139,22,–,Regular,Open
390446501534,3,5,Bataan Memorial Intermediate School,Port Clinton City,Ottawa County,525 W 6th St,Port Clinton,OH,43452,(419)734-3931,Town: Distant,No,278,17.00,16.35,–,–,3,Regular,Open
390446501532,PK,2,Bataan Memorial Primary School,Port Clinton City,Ottawa County,575 W 6th St,Port Clinton,OH,43452,(419)734-2815,Town: Distant,No,352,19.50,18.05,245,34,–,Regular,Open
390463002503,PK,5,Batavia Elementary School,Batavia Local,Clermont County,3 Bulldog Pl,Batavia,OH,45103,(513)732-0780,Suburb: Large,No,"1,201",62.00,19.37,371,57,–,Regular,Open
390463002504,9,12,Batavia High School,Batavia Local,Clermont County,1 Bull Dog Pl,Batavia,OH,45103,(513)732-2341,Suburb: Large,No,658,28.00,23.50,193,23,–,Regular,Open
390463000818,6,8,Batavia Middle School,Batavia Local,Clermont County,2 Bulldog Pl,Batavia,OH,45103,(513)732-9534,Suburb: Large,No,571,31.70,18.01,190,23,–,Regular,Open
390457606099,8,12,Bath Digital Academy,Bath Local,Allen County,2650 Bible Rd,Lima,OH,45801,(419)221-0807,Suburb: Small,No,19,1.00,19.00,–,–,3,Regular,Open
390457602334,PK,5,Bath Elementary School,Bath Local,Allen County,2450 Bible Rd,Lima,OH,45801,(419)221-1837,Suburb: Small,No,800,†,†,315,61,–,Regular,Open
390500503815,3,5,Bath Elementary School,Revere Local,Summit County,1246 N Cleveland Massillon Rd,Akron,OH,44333,(330)523-3802,Rural: Fringe,No,623,34.00,18.32,24,2,–,Regular,Open
390457602335,9,12,Bath High School,Bath Local,Allen County,2850 Bible Rd,Lima,OH,45801,(419)221-0366,Suburb: Small,No,458,†,†,117,31,–,Regular,Open
390457602336,6,8,Bath Middle School,Bath Local,Allen County,2700 Bible Rd,Lima,OH,45801,(419)221-1839,Suburb: Small,No,415,†,†,143,34,–,Regular,Open
390443901309,KG,5,Bauer Elementary School,Miamisburg City,Montgomery County,701 N. Springboro Pike,Dayton,OH,45449,(937)434-9191,Suburb: Large,No,392,19.10,20.52,165,25,–,Regular,Open
390435400115,9,12,Bay High School,Bay Village City,Cuyahoga County,29230 Wolf Rd,Bay Village,OH,44140,(440)617-7400,Suburb: Large,No,781,49.25,15.86,21,14,–,Regular,Open
390435400116,5,8,Bay Middle School,Bay Village City,Cuyahoga County,27725 Wolf Rd,Bay Village,OH,44140,(440)617-7600,Suburb: Large,No,700,45.33,15.44,36,15,–,Regular,Open
390436206195,4,4,BCS Online School,Bexley City,Franklin County,372 Centab Dr,Columbus,OH,43203,(614)231-7611,Suburb: Large,No,0,0.00,†,†,†,†,Regular,Open
390435500121,9,12,Beachwood High School,Beachwood City,Cuyahoga County,25100 Fairmount Blvd,Beachwood,OH,44122,(216)831-2080,Suburb: Large,No,587,38.38,15.29,54,7,–,Regular,Open
390435500122,6,8,Beachwood Middle School,Beachwood City,Cuyahoga County,2860 Richmond Rd,Beachwood,OH,44122,(216)831-0355,Suburb: Large,No,304,26.70,11.39,26,5,–,Regular,Open
390158605871,KG,8,Beacon Academy,Beacon Academy,Stark County,1379 Garfield Ave SW,Canton,OH,44706,(330)941-5852,City: Small,Yes,236,11.75,20.09,–,–,179,Regular,Open
390470102744,KG,5,Beacon Elementary School,Hilliard City,Franklin County,3600 Lacon Rd,Hilliard,OH,43026,(614)921-5200,Suburb: Large,No,481,29.00,16.59,151,28,–,Regular,Open
390146305666,6,12,Beacon Hill Academy,Beacon Hill Academy,Wayne County,PO Box 285,Mount Eaton,OH,44659,(330)359-5600,Rural: Distant,Yes,57,3.20,17.81,–,–,3,Regular,Open
390486503324,KG,6,Beallsville Elementary School,Switzerland of Ohio Local,Monroe County,PO Box 262,Beallsville,OH,43716,(740)926-1302,Rural: Distant,No,169,15.93,10.61,92,12,–,Regular,Open
390486503325,7,12,Beallsville High School,Switzerland of Ohio Local,Monroe County,PO Box 262,Beallsville,OH,43716,(740)926-1302,Rural: Distant,No,97,11.96,8.11,41,7,–,Regular,Open
390443901310,KG,5,Bear Elementary School,Miamisburg City,Montgomery County,545 School St,Miamisburg,OH,45342,(937)866-4691,Suburb: Large,No,169,8.40,20.12,83,11,–,Regular,Open
390438000587,KG,5,Beatty Park Elementary School,Columbus City Schools District,Franklin County,519 Trevitt St,Columbus,OH,43203,(614)365-6074,City: Large,No,47,10.00,4.70,–,–,3,Special Education,Open
390464202548,KG,4,Beaver Local Elementary School,Beaver Local,Columbiana County,46088 Bell School Rd,East Liverpool,OH,43920,(330)386-8700,Rural: Fringe,No,638,42.00,15.19,–,–,3,Regular,Open
390464202547,9,12,Beaver Local High School,Beaver Local,Columbiana County,46088 Bell School Rd,East Liverpool,OH,43920,(330)386-8700,Rural: Fringe,No,491,29.00,16.93,420,68,–,Regular,Open
390464202546,5,8,Beaver Local Middle School,Beaver Local,Columbiana County,46088 Bell School Rd,East Liverpool,OH,43920,(330)386-8700,Rural: Fringe,No,555,22.00,25.23,–,–,3,Regular,Open
390472405851,PK,PK,Beavercreek City School Preschool,Beavercreek City,Greene County,3038 Kemp Rd,Beavercreek,OH,45431,(937)458-2360,Suburb: Large,No,225,10.00,22.50,–,–,3,Regular,Open
390472402811,9,12,Beavercreek High School,Beavercreek City,Greene County,2660 Dayton Xenia Rd,Beavercreek,OH,45434,(937)429-7547,Suburb: Large,No,"1,637",80.84,20.25,185,35,–,Regular,Open
390441801097,PK,5,Beavertown Elementary School,Kettering City School District,Montgomery County,2700 Wilmington Pike,Kettering,OH,45419,(937)499-1740,City: Small,No,355,21.70,16.36,174,40,–,Regular,Open
391001700127,9,12,Bedford High School,Bedford City,Cuyahoga County,481 Northfield Rd,Bedford,OH,44146,(440)786-3522,Suburb: Large,No,862,69.91,12.33,512,85,–,Regular,Open
390438000590,9,12,Beechcroft High School,Columbus City Schools District,Franklin County,6100 Beechcroft Rd,Columbus,OH,43229,(614)365-5364,City: Large,No,658,44.00,14.95,–,–,283,Regular,Open
390450701978,2,5,Beechwood Elementary School,Whitehall City,Franklin County,455 Beechwood Rd,Whitehall,OH,43213,(614)417-5300,Suburb: Large,No,493,†,†,–,–,240,Regular,Open
390472700688,3,6,Bell Creek Intermediate School,Bellbrook-Sugarcreek Local,Greene County,3777 Upper Bellbrook Rd,Bellbrook,OH,45305,(937)848-3777,Suburb: Large,No,628,31.00,20.26,58,14,–,Regular,Open
390137005562,KG,6,Bella Academy of Excellence,Bella Academy of Excellence,Cuyahoga County,19114 Bella Dr,Cleveland,OH,44119,(216)481-1500,City: Large,Yes,163,7.00,23.29,–,–,145,Regular,Open
390435704192,PK,4,Bellaire Elementary School,Bellaire Local,Belmont County,53299 Pike St,Bellaire,OH,43906,(740)676-1272,Rural: Fringe,No,474,27.00,17.56,220,45,–,Regular,Open
390435700135,9,12,Bellaire High School,Bellaire Local,Belmont County,349 35th St,Bellaire,OH,43906,(740)676-3652,Suburb: Small,No,301,23.50,12.81,116,27,–,Regular,Open
390435704193,5,8,Bellaire Middle School,Bellaire Local,Belmont County,54555 Bellaire-Neffs Rd,Bellaire,OH,43906,(740)676-1635,Rural: Fringe,No,357,27.00,13.22,175,42,–,Regular,Open
390472702827,9,12,Bellbrook High School,Bellbrook-Sugarcreek Local,Greene County,3737 Upper Bellbrook Rd,Bellbrook,OH,45305,(937)848-3737,Suburb: Large,No,863,38.75,22.27,79,32,–,Regular,Open
390472702826,6,8,Bellbrook Middle School,Bellbrook-Sugarcreek Local,Greene County,3600 Feedwire Rd,Bellbrook,OH,45305,(937)848-2141,Rural: Fringe,No,612,31.37,19.51,72,7,–,Regular,Open
391001105513,3,5,Belle Aire Intermediate,Washington Court House City,Fayette County,1120 High St,Washington,OH,43160,(740)335-1810,Town: Distant,No,448,29.00,15.45,237,30,–,Regular,Open
390438400776,PK,6,Belle Haven Elementary School,Dayton City,Montgomery County,4401 Free Pike,Dayton,OH,45416,(937)542-4220,City: Midsize,No,449,28.00,16.04,–,–,306,Regular,Open
390437100239,KG,3,Belle Stone Elementary School,Canton City,Stark County,2100 Rowland Ave NE,Canton,OH,44714,(330)452-6521,City: Small,No,324,19.28,16.80,–,–,221,Regular,Open
390435800148,PK,2,Bellefontaine Elementary School,Bellefontaine City,Logan County,1001 Ludlow Rd,Bellefontaine,OH,43311,(937)599-4331,Rural: Fringe,No,557,29.68,18.77,248,31,–,Regular,Open
390435800144,9,12,Bellefontaine High School,Bellefontaine City,Logan County,555 E Lake Ave,Bellefontaine,OH,43311,(937)593-0545,Town: Distant,No,692,44.32,15.61,243,41,–,Regular,Open
390435800149,3,5,Bellefontaine Intermediate School,Bellefontaine City,Logan County,509 N Park St,Bellefontaine,OH,43311,(937)592-5646,Town: Distant,No,462,27.00,17.11,197,27,–,Regular,Open
390435800145,6,8,Bellefontaine Middle School,Bellefontaine City,Logan County,1201 Ludlow Rd,Bellefontaine,OH,43311,(937)593-9010,Rural: Fringe,No,494,33.00,14.97,195,29,–,Regular,Open
390435900157,PK,5,Bellevue Elementary School,Bellevue City,Erie County,1150 Castalia St,Bellevue,OH,44811,(419)484-5050,Rural: Fringe,No,866,44.25,19.57,323,57,–,Regular,Open
390435900150,9,12,Bellevue High School,Bellevue City,Sandusky County,200 Oakland Ave,Bellevue,OH,44811,(419)484-5070,Town: Distant,No,534,36.15,14.77,140,37,–,Regular,Open
390435900151,6,8,Bellevue Middle School,Bellevue City,Huron County,215 North St,Bellevue,OH,44811,(419)484-5060,Town: Distant,No,416,23.00,18.09,130,23,–,Regular,Open
390454902235,KG,5,Bellflower Elementary School,Mentor Exempted Village,Lake County,6655 Reynolds Rd,Mentor,OH,44060,(440)255-4212,Suburb: Large,No,452,23.78,19.01,67,20,–,Regular,Open
390494103580,KG,5,Bellville Elementary School,Clear Fork Valley Local,Richland County,195 School St,Bellville,OH,44813,(419)886-3244,Rural: Fringe,No,414,26.05,15.89,92,24,–,Regular,Open
390508504275,7,12,Belmont Career Center,Belmont-Harrison,Belmont County,68090 Hammond Rd,Saint Clairsville,OH,43950,(740)695-9130,Rural: Fringe,No,285,34.00,8.38,134,21,–,Vocational,Open
390438400778,7,12,Belmont High School,Dayton City,Montgomery County,2615 Wayne Ave,Dayton,OH,45420,(937)542-6460,City: Midsize,No,"1,100",60.00,18.33,–,–,468,Regular,Open
390436106193,5,12,Belpre Blue Sky Academy,Belpre City,Washington County,2014 Rockland Ave,Belpre,OH,45714,(740)423-9511,Suburb: Small,No,9,0.00,†,–,–,3,Regular,Open
390436104194,KG,6,Belpre Elementary School,Belpre City,Washington County,2000 Rockland Ave,Belpre,OH,45714,(740)423-3010,Suburb: Small,No,497,30.00,16.57,212,36,–,Regular,Open
390436100159,7,12,Belpre High School,Belpre City,Washington County,612 3rd St,Belpre,OH,45714,(740)423-3000,Suburb: Small,No,392,22.00,17.82,144,28,–,Regular,Open
390444501376,KG,5,Ben Franklin Elementary School,Newark City,Licking County,533 Beacon Rd,Newark,OH,43055,(740)670-7340,Suburb: Small,No,259,17.16,15.09,185,17,–,Regular,Open
390437800424,PK,8,Benjamin Franklin,Cleveland Municipal,Cuyahoga County,1905 Spring Rd,Cleveland,OH,44109,(216)838-3150,City: Large,No,433,25.00,17.32,–,–,430,Regular,Open
390443301261,PK,5,Benjamin Harrison Elementary School,Marion City,Marion County,625 Brightwood Dr,Marion,OH,43302,(740)223-4999,Town: Distant,No,391,24.00,16.29,–,–,192,Regular,Open
390480703099,KG,4,Benjamin Logan Elementary School,Benjamin Logan Local,Logan County,4560 County Road 26,Bellefontaine,OH,43311,(937)592-4838,Rural: Distant,No,644,31.00,20.77,160,23,–,Regular,Open
390480703102,9,12,Benjamin Logan High School,Benjamin Logan Local,Logan County,6609 State Route 47 E,Bellefontaine,OH,43311,(937)592-1666,Rural: Distant,No,518,30.00,17.27,88,7,–,Regular,Open
390480703103,5,8,Benjamin Logan Middle School,Benjamin Logan Local,Logan County,4626 County Road 26,Bellefontaine,OH,43311,(937)599-2386,Rural: Distant,No,503,29.00,17.34,93,19,–,Regular,Open
390045705016,KG,8,Bennett Venture Academy,Bennett Venture Academy,Lucas County,5130 BENNETT RD,Toledo,OH,43612,(419)269-2247,City: Large,Yes,589,48.00,12.27,–,–,326,Regular,Open
390436000175,9,12,Berea-Midpark High School,Berea City,Cuyahoga County,165 E Bagley Rd,Berea,OH,44017,(216)898-8900,Suburb: Large,No,"1,850",92.40,20.02,452,87,–,Regular,Open
390436000169,5,8,Berea-Midpark Middle School,Berea City,Cuyahoga County,7000 Paula Dr,Middleburg Heights,OH,44130,(216)767-8400,Suburb: Large,No,"1,556",74.20,20.97,–,–,3,Regular,Open
390471610884,PK,PK,Berkshire Early Childhood Center,Berkshire Local,†,14111 Claridon Troy Road,Burton,OH,44021,(440)834-3380,N,No,†,†,†,†,†,†,Regular,New
390471605861,KG,4,Berkshire Elementary,Berkshire Local,Geauga County,14155 Claridon Troy Rd,Burton,OH,44021,(440)298-3314,Rural: Fringe,No,524,25.89,20.24,–,–,3,Regular,Open
390471602780,9,12,Berkshire High School,Berkshire Local,Geauga County,14155 Claridon Troy Rd,Burton,OH,44021,(440)834-4110,Rural: Fringe,No,446,19.37,23.03,131,54,–,Regular,Open
390471602781,5,8,Berkshire Middle School,Berkshire Local,Geauga County,14155 Claridon Troy Rd,Burton,OH,44021,(440)834-4616,Rural: Fringe,No,409,19.70,20.76,84,29,–,Regular,Open
390467605471,6,8,Berkshire Middle School,Olentangy Local,Delaware County,2869 S 3 Bs And K Rd,Galena,OH,43021,(740)657-5200,Rural: Fringe,No,"1,298",60.17,21.57,50,8,–,Regular,Open
390476802934,KG,6,Berlin Elementary School,East Holmes Local,Holmes County,PO Box 310,Berlin,OH,44610,(330)893-2817,Rural: Distant,No,330,20.14,16.39,30,24,–,Regular,Open
390468502674,PK,6,Berne Union Elementary School,Berne Union Local,Fairfield County,506 N Main St,Sugar Grove,OH,43155,(740)746-9668,Rural: Fringe,No,471,43.00,10.95,–,–,3,Regular,Open
390468502675,7,12,Berne Union High School,Berne Union Local,Fairfield County,506 N Main St,Sugar Grove,OH,43155,(740)746-9956,Rural: Fringe,No,378,†,†,269,39,–,Regular,Open
390442101144,5,6,Berry Intermediate School,Lebanon City,Warren County,23 Oakwood Ave,Lebanon,OH,45036,(513)934-5700,Suburb: Large,No,843,36.00,23.42,173,25,–,Regular,Open
390438000592,PK,8,Berwick Alternative K-8 School,Columbus City Schools District,Franklin County,2655 Scottwood Rd,Columbus,OH,43209,(614)365-6140,City: Large,No,633,35.00,18.09,–,–,344,Regular,Open
390486103313,KG,5,Bethel Elementary School,Bethel Local,Miami County,7120 State Route 201,Tipp City,OH,45371,(937)845-9439,Rural: Fringe,No,930,45.00,20.67,199,23,–,Regular,Open
390486103314,9,12,Bethel High School,Bethel Local,Miami County,7490 State Route 201,Tipp City,OH,45371,(937)845-9487,Rural: Fringe,No,455,21.65,21.02,174,23,–,Regular,Open
390486104327,6,8,Bethel Middle School,Bethel Local,Miami County,7490 State Route 201,Tipp City,OH,45371,(937)845-9430,Rural: Fringe,No,483,23.00,21.00,–,–,3,Regular,Open
390463102505,9,12,Bethel Tate High School,Bethel-Tate Local,Clermont County,3420 State Route 125,Bethel,OH,45106,(513)734-2271,Rural: Fringe,No,401,18.00,22.28,159,32,–,Regular,Open
390463102507,6,8,Bethel-Tate Middle School,Bethel-Tate Local,Clermont County,649 W Plane St,Bethel,OH,45106,(513)734-2271,Town: Fringe,No,319,15.00,21.27,127,26,–,Regular,Open
390434800038,KG,5,Betty Jane Community Learning Center,Akron City,Summit County,444 Darrow Rd,Akron,OH,44305,(330)794-4117,City: Midsize,No,351,27.40,12.81,–,–,218,Regular,Open
